,node,Collision_rate,Received Rate,Probability
0,0,0.650857420363048,52.02182540688445,0.1289547456948338
0,0,0.5605239771135819,7.8543164510994945,0.08488063660477453
0,0,1.042904544666044,63.85581263628652,0.13841623036649214
0,0,0.49589934511289,13.542349675250462,0.1009009009009009
0,0,0.4020085631528961,8.627702470783344,0.08781869688385269
0,0,1.3369475342861892,17.875240947820753,0.23193473193473196
0,0,0.1731806953687058,3.990637403571869,0.08021390374331551
0,0,0.31090716944021096,5.934721481677215,0.07539682539682539
0,0,0.5906574734173722,9.145707504469073,0.08923884514435695
0,0,0.8285673719671262,7.9956132313702195,0.08454810495626823
0,0,0.4411584570504141,19.87410973977736,0.10701956271576524
0,0,0.377824368718979,7.420349911232402,0.08015267175572519
0,0,0.7477409740157706,241.1283626153928,0.15603939865215138
0,0,1.1158832629515711,56.27159883340666,0.13365420214735282
0,0,0.6917414235197062,168.7019053256079,0.15594467707143764
0,0,0.5049807588763718,5.770911838894353,0.07581227436823104
0,0,0.6736094430263776,15.874017393318686,0.10182767624020887
0,0,1.0473997507580697,199.6152843246232,0.15490375802016498
1,2,0.38672930406459743,3.703103139680556,0.0
1,2,5617.977528033461,3.107869500087295,0.0
1,2,1.2385963069701384,3.68347903559328,0.0
1,2,0.40208260968836784,4.488355818862519,0.0
1,2,1.6040926877298805,15.349300181041365,0.0
1,2,0.13162323895491165,2.6679890996458058,0.0
1,2,0.7437487188056745,4.212167443332474,0.0
1,2,0.2514899501175322,4.709462479424269,0.0
1,2,0.0,2.4038125596138977,0.0
1,2,0.19002524352532585,3.3045578582090327,0.0
1,2,1043.782773147418,3.672630198804964,0.0
1,2,0.5505429472328146,5.147780448795993,0.0
1,2,0.27634631222666056,4.371157899417764,0.0
1,2,0.1768995221153226,3.891229712949496,0.0
1,2,0.12914870979970616,3.8183816200035565,0.0
1,2,3362.150700576793,1.8780101275982688,0.0
1,2,2.2314776302506885,3.2329067319179723,0.0
1,2,0.909884756727126,5.497423624032698,0.0
2,3,0.7401352680537245,8.286181177447409,0.020671834625323002
2,3,0.7376730329019847,10.273752048647255,0.008438818565400843
2,3,0.3843546268976457,4.459937582182961,0.009569377990430622
2,3,0.445027069675536,9.046426075293807,0.005405405405405407
2,3,1.3450971891485493,10.37362733257259,0.009259259259259259
2,3,0.5803270345196792,10.263799363943557,0.0
2,3,0.40050427428151736,5.722699932348402,0.00823045267489712
2,3,1.0089976215588128,14.887374149465478,0.0
2,3,0.7578731072234014,8.856461313521008,0.0106951871657754
2,3,0.8675057811869592,5.895168697489072,0.021505376344086027
2,3,1.6210110877789288,13.38365631589775,0.0
2,3,0.778199970854772,10.431502408712896,0.004662004662004662
2,3,0.6764383309077725,6.380270650510823,0.006688963210702341
2,3,0.6560421226779806,10.879013202245305,0.0
2,3,0.5033591581901977,18.133338538465853,0.21185372005044134
2,3,0.5917875139246707,10.739436253031103,0.007766990291262136
2,3,0.9562510706565991,11.715933577386545,0.005964214711729622
2,3,0.604074635018675,9.096023358906518,0.0047169811320754715
3,4,0.6832573058246227,31.029864052283248,0.3143049026192075
3,4,0.5704594274909255,38.631474583631594,0.29341963322545844
3,4,1.3243393445610432,12.73287235456351,0.0
3,4,1.5320811843862483,13.919386066093766,0.0
3,4,1.5132343437894182,11.356069928845315,0.0
3,4,0.6181062302774982,14.921009174905848,0.08379888268156424
3,4,1.8764329147468943,10.939637252543758,0.0
3,4,0.9940118490111888,17.961872958020326,0.06032482598607888
3,4,0.8272099973325222,10.43956786046718,0.0
3,4,1.0732301514684517,13.670908933981345,0.0
3,4,0.4478083193335704,6.6262945643979325,0.0
3,4,1.5425640200940849,12.023214881216694,0.0
3,4,0.9718526693023282,10.960493243525162,0.0
3,4,0.5720117412034236,9.918621262201476,0.0
3,4,1.09386485199903,8.585997684146818,0.0
3,4,1.1002448579400963,50.676704663984395,0.3273026315789473
3,4,0.9096201936307684,45.15340098313357,0.2824180895246885
3,4,13.048170550726562,11.045094108247119,0.0
4,5,0.8051509670084755,89.39769840207623,0.1483050847457627
4,5,0.9871383751799384,42.255097628895605,0.3238578680203046
4,5,1.1060178670048173,18.98013704040796,0.1909989023051592
4,5,0.9221096154223688,122.47285948808356,0.4030451522576129
4,5,1.3741321295485391,15.662118987186739,0.1241565452091768
4,5,0.8678632765255281,62.87124307647463,0.3895055499495459
4,5,3.7936488982680014,62.793465250999425,0.3459630130807397
4,5,1.3455200869824901,42.401568145223905,0.3038363171355499
4,5,0.854308564698875,18.20334073691905,0.09115281501340483
4,5,1.3335308066542175,12.233883489471426,0.03205128205128205
4,5,3.2173813660027557,53.594194984908754,0.33710308829926056
4,5,0.6983732137657679,8.247410049769076,0.042328042328042326
4,5,0.9147860324137164,15.740948700417814,0.14596273291925466
4,5,0.8403636962039228,9.578267906490488,0.030075187969924814
4,5,5.650973977002821,34.14617865370609,0.3025
4,5,2.288530329974782,17.153171403240712,0.168
4,5,0.8128335400974622,124.25900661639072,0.15543259557344066
4,5,0.3769036945672301,6.28824632706264,0.0299625468164794
5,6,0.41830180607880735,8.234671064640303,0.0728862973760933
5,6,0.9047343801499248,101.89487692878383,0.3785080355001199
5,6,0.3443420641813736,6.995520726360684,0.08502024291497975
5,6,1.5275531249681584,13.92018111792768,0.15562403697996918
5,6,0.7223355891192379,9.046058350858123,0.0630841121495327
5,6,0.7100541452440818,7.981070823964131,0.08967391304347826
5,6,0.6827235496635239,10.226851206650275,0.06486486486486487
5,6,0.5393558987806389,7.529396701678136,0.08978328173374613
5,6,0.4572701169154155,6.463104984029357,0.0695970695970696
5,6,0.17318717304045014,3.7985746880926983,0.07303370786516854
5,6,0.31747584360805026,4.419635150487139,0.07177033492822966
5,6,1.763440421790898,148.77064173225037,0.37608659996719696
5,6,0.6800889696031127,10.063098694268165,0.05194805194805195
5,6,0.3947272609808902,58.043917613502366,0.4566587864460205
5,6,0.5923842613743682,140.59633260326694,0.4171579273968353
5,6,1.7945897153318793,42.025934463026935,0.2613412228796844
5,6,0.7949069262070185,10.394832539931377,0.19381443298969075
5,6,0.28713840395754897,5.630421436167893,0.07112970711297073
6,7,1.4672293781191068,89.39957820572485,0.3437794533459001
6,7,1.4328806931972848,12.517472772257294,0.05025996533795494
6,7,0.8268072754628168,20.69833591762487,0.2139917695473251
6,7,2.6857257678165656,34.531680539995364,0.16993957703927492
6,7,1.5313492652285858,21.41714265051921,0.13280363223609534
6,7,0.8591122782282883,10.904966929176862,0.0440251572327044
6,7,1.476021601338042,62.42120086416295,0.3093239063190455
6,7,1.2485403614464097,64.30858084612728,0.320642030608436
6,7,3.9907592000285983,28.389152942773574,0.0978102189781022
6,7,1.8788350219289256,14.817421241854605,0.09317803660565724
6,7,0.9792265932091134,36.998395592050365,0.2693517935808685
6,7,1.1575252675586851,16.49422818258904,0.15768725361366626
6,7,0.8871779958311679,7.456985955684563,0.06232294617563739
6,7,5.331628470638299,12.393931373783932,0.14974182444061962
6,7,0.2348679166344065,5.625088103176794,0.04814814814814815
6,7,1.3734814524076828,10.079711906526276,0.05319148936170213
6,7,2.6233592778401023,19.325998668551236,0.16544117647058826
6,7,0.5504910401403597,7.275326778192612,0.04854368932038835
7,8,0.0,4.028391507330183,0.07017543859649122
7,8,0.5460355560771771,4.035000489976544,0.054054054054054064
7,8,0.3370126513377428,5.101194332952918,0.10762331838565024
7,8,0.21546861065049416,3.364051159965164,0.06289308176100629
7,8,0.2717302002211196,5.749495931239557,0.06037735849056604
7,8,0.3296565063035965,5.659135581648381,0.11353711790393012
7,8,0.2631993944358516,4.394388932830593,0.11707317073170732
7,8,1.2300176778571168,7.831478081752089,0.1059190031152648
7,8,0.2128509300560681,4.62033037547672,0.09230769230769233
7,8,0.19710125647186535,6.48846734223308,0.09446254071661238
7,8,4.4112959386544714,6.9652282436707305,0.0992063492063492
7,8,0.14725605206180964,5.361397819298113,0.034782608695652174
7,8,0.10499602138418676,5.219155659843303,0.04878048780487805
7,8,0.7463132285474473,11.834194438712888,0.14035087719298245
7,8,0.2726262683216151,6.562890741882515,0.0398406374501992
7,8,0.2433759241899696,5.620796183940898,0.07633587786259542
7,8,5.0591163564231785,2.9234820375008534,0.0583941605839416
7,8,1.0897666736163791,6.314180870034223,0.053231939163498096
8,9,0.5208440854858171,5.308904570774992,0.040816326530612235
8,9,0.36763879618133855,3.2567007774836982,0.03896103896103896
8,9,0.17086610778076738,2.9452870550053434,0.043478260869565216
8,9,0.38518625610997337,4.379919008629163,0.021621621621621626
8,9,0.4680378175295571,6.026256435012728,0.047808764940239036
8,9,0.5210238463230078,9.882757826611536,0.1037037037037037
8,9,1.7472493907421225,17.10715879166407,0.2272727272727273
8,9,0.4460515148235395,3.8960996018870806,0.04395604395604396
8,9,0.3828830440333114,3.934313536216155,0.03592814371257485
8,9,0.28537292234234285,3.684820773870305,0.011627906976744186
8,9,0.5829497238720798,5.898071928607032,0.028571428571428567
8,9,0.5392840586943628,5.984169033835548,0.028673835125448032
8,9,1.7664023146516032,17.574131454863632,0.11556603773584904
8,9,0.4778624473990725,5.827989889613862,0.08800000000000001
8,9,0.4265768955466577,5.914913271043107,0.018691588785046728
8,9,0.3525633250847534,5.353164165066345,0.07407407407407407
8,9,0.7520558724155915,7.94620304274564,0.01644736842105263
8,9,0.44521084739210737,5.0595906566737785,0.00966183574879227
9,10,0.6137415280807783,4.7579803936730825,0.05333333333333334
9,10,0.6375337532866575,8.158648801442085,0.07142857142857142
9,10,0.5528932316746711,8.872759074957012,0.07242339832869081
9,10,1.360286728506844,10.929799509321802,0.05263157894736842
9,10,0.4067756804553304,6.007250453337556,0.05882352941176471
9,10,0.5573987295077402,8.004480306504579,0.06571428571428571
9,10,1.5937396420488403,11.565687787747835,0.06118143459915613
9,10,0.7141297214075951,9.026927960198947,0.05585106382978723
9,10,0.7077269483132821,6.172601549181452,0.0763888888888889
9,10,0.7854250713019986,7.5467469796557936,0.04335260115606936
9,10,1.459511129624718,12.804850649358444,0.11725293132328307
9,10,0.2814291559043845,4.33201326404852,0.06403940886699508
9,10,1.0209387461300368,6.9838944909144525,0.05084745762711865
9,10,1.1762840188323265,9.932963077399476,0.09170305676855896
9,10,0.9955610379553264,10.558532749795262,0.06282722513089005
9,10,0.4549988446441837,7.50531569230548,0.07924528301886792
9,10,1.5357781376901332,17.904539856890008,0.0787037037037037
9,10,1.3128860954712576,14.224292592812967,0.1485884101040119
10,11,1.0756433993320866,12.23818353765843,0.17714285714285713
10,11,1.0525321387352464,12.562669424085689,0.17412935323383086
10,11,0.9730219915698088,11.560313945696175,0.15173674588665448
10,11,0.3598059558225877,4.461928324446896,0.08056872037914692
10,11,0.7585607711888013,8.229281483487801,0.05063291139240506
10,11,1.2831944616658308,183.34834088140198,0.4107521516776849
10,11,1.109410117490257,10.554095443305712,0.171875
10,11,1.8426485750222132,22.049109649278694,0.13909774436090225
10,11,0.5905437262143736,12.147940435019224,0.1600790513833992
10,11,0.4606618995171195,7.106843388446353,0.06626506024096386
10,11,0.4829715286637578,6.386841665777104,0.08053691275167785
10,11,1.3624624433062702,13.100420782137766,0.16044776119402984
10,11,0.6250360381231329,7.750147851346634,0.07526881720430108
10,11,1.515920322626658,16.00681339577238,0.13871951219512196
10,11,1.0652769633753207,13.087309981197553,0.17384105960264903
10,11,0.9193888724555624,8.34406013337948,0.1918158567774936
10,11,1.0823826220498889,12.886485605129561,0.1868131868131868
10,11,1.1632238778575297,11.671389884103082,0.16024340770791076
11,12,0.12149130172332863,3.5305013873492723,0.12080536912751677
11,12,5615.37489646797,2.240714763534987,0.09523809523809523
11,12,0.22961658387582226,4.970589104828694,0.06763285024154589
11,12,0.1531899868701389,4.140462336304031,0.13259668508287292
11,12,0.08753782820808563,3.8508537422739364,0.06611570247933883
11,12,1.4652477881425885,5.39590605789379,0.10038610038610038
11,12,0.14738610053853424,4.009423682381777,0.04651162790697674
11,12,0.0,9.583373435930946,0.17316017316017315
11,12,0.2563822899483301,4.291733840705919,0.13592233009708735
11,12,0.3092442500181149,5.674184666806832,0.08294930875576037
11,12,0.23944012617697985,2.687086434212397,0.09448818897637797
11,12,0.7323990992833811,5.758829424505398,0.1440677966101695
11,12,0.0,3.4630258210439644,0.08163265306122447
11,12,0.3858321947046223,4.763251701899099,0.10810810810810813
11,12,0.731126536054424,3.4243909706868365,0.10191082802547773
11,12,1.286890504113033,3.537501231796252,0.14545454545454545
11,12,1.1591286569823358,5.033441553026776,0.12931034482758622
11,12,0.7414408222364234,5.305215074678957,0.11553784860557767
12,13,0.3202372757086913,3.2659723810238144,0.013071895424836602
12,13,0.5655324784623742,4.450473039735061,0.01058201058201058
12,13,0.4288203320127102,9.324585451727282,0.17011494252873566
12,13,0.7164488527168931,7.7660856452734475,0.027932960893854747
12,13,0.2853069828513439,10.25406100585726,0.11049723756906077
12,13,0.7787332878675152,48.72939607511333,0.3480902777777778
12,13,0.8879070409447618,8.267072845888558,0.02030456852791878
12,13,0.5950789077339265,12.89538291009116,0.19858156028368795
12,13,0.8828902378015002,8.15857688428999,0.013513513513513514
12,13,0.5607593886633668,8.215929163961942,0.021108179419525062
12,13,1.4134243874349397,14.932835501268766,0.04444444444444445
12,13,0.5523442594519321,8.066517069404059,0.03571428571428571
12,13,1.415616987152735,14.006312704919145,0.11498257839721256
12,13,0.8405873944401642,7.749843629858779,0.006309148264984227
12,13,1.0206518530492956,7.56377945978135,0.013774104683195593
12,13,0.5363430312513262,37.50678524814595,0.3306401491609696
12,13,0.8295157991606444,6.961337659645414,0.013605442176870748
12,13,1.0513179454079506,12.935132669647713,0.12935323383084574
13,14,0.8318690648234117,19.286329015410136,0.12043010752688173
13,14,0.8026910075448545,7.56284255755728,0.02865329512893983
13,14,0.23484702144860156,3.350918196256502,0.012738853503184714
13,14,0.6964340665665271,17.86101027472436,0.2043010752688172
13,14,0.4387654061911848,7.642531400331698,0.02240896358543417
13,14,1.1658397935941467,10.22360314747936,0.00477326968973747
13,14,0.3859218256924216,7.6520943439514895,0.09523809523809523
13,14,0.7295162892681958,7.700502645432483,0.02228412256267409
13,14,0.6428295446183369,10.584258824369504,0.07852193995381063
13,14,0.7859232621974505,14.560999330239015,0.1886178861788618
13,14,0.4869892827030967,4.3776442352279945,0.028985507246376805
13,14,0.9945469558089924,19.51049597430895,0.18850267379679145
13,14,0.285448702976906,7.8459750410497175,0.05054151624548736
13,14,0.4584181517014762,4.68571909805073,0.03015075376884422
13,14,0.9642948337745852,85.07999933544863,0.3561035758323058
13,14,0.6063008224181824,8.041855932320036,0.06376811594202897
13,14,0.7380731486135313,9.875628342129003,0.0223463687150838
13,14,0.6968595696573339,6.493111461845398,0.014084507042253518
14,15,2.237911213872953,626.1280874885516,0.0019968715678769927
14,15,2.674890566835756,705.1152695707074,0.010638297872340424
14,15,1.830650435691392,830.3566810650592,0.0
14,15,2.75691083291372,530.4927623361194,0.002201171337604654
14,15,1.8653684312167904,568.184046491321,7.336757153338224e-05
14,15,1.7232645838044245,437.52552229565424,0.00028574149919039914
14,15,2.2894429630226107,464.34555903789874,0.0
14,15,2.46779392927605,704.4780899122768,0.026618556091212917
14,15,1.7160909239441946,655.4141508137348,0.02056841302136317
14,15,1.4162384074986236,367.6679298036744,0.00011334013374135779
14,15,1.437975580684581,608.0160628272233,0.0
14,15,2.3896327592822466,717.5248256562485,5.808381494496559e-05
14,15,1.1680179558974684,654.2473402705771,0.017611464968152867
14,15,1.4382157542317284,604.1117804336731,6.897978892184589e-05
14,15,1.994901186706144,721.3337186526094,0.0
14,15,1.0675691998029704,663.8037150779717,0.01500549364307016
14,15,2.4455084915708816,763.7608441069515,0.0
14,15,1.5477727892895776,553.0640984043026,0.0002260482989865501
15,16,0.8322241037721949,16.19070713622308,0.08751608751608751
15,16,1.3658974064069245,57.5386886672772,0.3303151032234697
15,16,0.8629384177047518,56.278577199762594,0.3082623193775472
15,16,0.9181817975692058,55.68278637927214,0.2538375140396855
15,16,1.50410440794227,57.50385681494001,0.3131569409206234
15,16,1.1160616469589286,60.6399077439764,0.32508591065292103
15,16,1.4215161476223084,56.28830064843017,0.2354683450573861
15,16,1.1593543611375,55.23232873663795,0.20226415094339625
15,16,0.938216864473771,75.59004389633779,0.3408714837286266
15,16,1.07221747389401,64.24584792574296,0.2270515731430425
15,16,0.5266128064025549,44.39639480949528,0.19734345351043645
15,16,0.584040769905427,32.11052728046302,0.30240103828682674
15,16,1.3187567872527184,66.95549503570203,0.32575521644347555
15,16,1.0437579630896243,64.22098928073878,0.3108371187540558
15,16,1.174954708594402,44.57631857889355,0.2767648433847592
15,16,0.9830650544152936,45.43527816821179,0.2119266055045872
15,16,1.2539892517920264,56.136432461644446,0.3170007423904974
15,16,1.9194935657724592,84.04312211449582,0.32936507936507936
16,17,0.376647481980698,11.04111906417231,0.0
16,17,0.7600070877123161,11.262669228344851,0.0
16,17,0.8554326384311544,11.615759138454404,0.0
16,17,0.23565327587329374,6.240804341126673,0.0
16,17,0.5659026433843339,10.950473000148373,0.0
16,17,0.3203349986603929,4.822660466323244,0.0
16,17,0.7492560429143541,18.13624751629919,0.0
16,17,0.4719986466976664,7.319081899394728,0.0
16,17,0.5010989010267648,11.203174308023332,0.0
16,17,0.39140923412443773,12.072804174562965,0.0
16,17,0.4937505302843128,10.425976869373118,0.0
16,17,0.3462268294559261,10.802482351015813,0.0
16,17,0.9127619180854266,12.254257894352019,0.0
16,17,0.5129596465653938,7.971957095489567,0.0
16,17,0.3432537609111708,8.989519001902599,0.0
16,17,0.4741695318105168,10.21012840800423,0.0
16,17,0.7781999563394124,12.060664553482196,0.0
16,17,0.34609823405546325,6.401950942243809,0.0
17,18,0.41188778097316414,7.914436778774372,0.0
17,18,0.2592367401736461,43.30705151033361,0.3438520130576714
17,18,1.1247526788593034,12.098350685326825,0.0
17,18,0.7190723968804257,13.668938883600294,0.06717557251908397
17,18,0.5192557071152017,9.076160830228623,0.0
17,18,1.5452976952223545,7.772532294086043,0.0
17,18,0.627505383466875,9.231538513992172,0.0
17,18,0.699793599199603,9.433306304815256,0.0
17,18,0.9445663157561172,10.683537020009478,0.04819277108433735
17,18,0.924112460985283,12.065137260793078,0.0690846286701209
17,18,0.8684874965114759,9.645511122211088,0.0
17,18,0.6637374821242535,8.551871007190265,0.0
17,18,0.9368329274609208,9.702127854871948,0.0
17,18,0.3203016179171863,4.225204029463643,0.0
17,18,0.5291676262788194,5.599353786211559,0.0
17,18,0.8154602255219696,6.337589877067777,0.0
17,18,10.382256492015467,15.46794019916168,0.0
17,18,0.7635511865305978,7.043094351208763,0.0
18,19,0.5673190340390425,6.759676898870269,0.0
18,19,1.0203024841674715,10.148430699429724,0.0
18,19,0.4203498587021409,8.632218164104822,0.0
18,19,0.5178163683977683,8.539173628549312,0.0
18,19,0.7538812165588612,10.067561269551511,0.0
18,19,0.4978031112863804,8.220840929416017,0.0
18,19,0.40235989125626653,5.430356180886184,0.0
18,19,0.3661224718756117,17.431445297048832,0.2152230971128609
18,19,0.9658110570354128,7.648023688440249,0.0
18,19,0.5921902356735198,9.944831783327247,0.0
18,19,5.5629180655967225,21.277576499671767,0.0935672514619883
18,19,0.5831613328023667,9.107216699488195,0.0
18,19,0.4487341483371188,38.82505381341947,0.01932367149758454
18,19,0.3203016181634098,4.097167538039295,0.0
18,19,0.2121027869999158,5.136921290094743,0.0
18,19,0.6966193556310115,9.053718336323634,0.0
18,19,0.7382143728521953,9.42875805040961,0.0
18,19,0.5704096146973079,6.1888140173230495,0.0
19,20,1.5428829767447774,34.2013423089068,0.00245398773006135
19,20,2.771386215519552,16.38225833997432,0.0
19,20,1.3406078085270663,29.703250872499037,0.20267686424474188
19,20,2.1753040465616382,114.68606752333281,0.35101744186046513
19,20,1.2695132974888832,7.7116949014159815,0.01643835616438356
19,20,1.5627750105351743,27.012811770848568,0.18448275862068966
19,20,1.4210120843565608,80.10278632129183,0.13272243570795153
19,20,1.7995874359277026,125.52774687824707,0.33430176254115823
19,20,2.8296496127002686,20.026217395648178,0.14151925078043706
19,20,1.6011967234661235,12.055707976031528,0.06017699115044248
19,20,1.6333942674243511,18.72584314782875,0.07692307692307693
19,20,2.0853509849392697,31.319949510020862,0.21157684630738524
19,20,1.4586535438868615,18.77564639662947,0.08072916666666667
19,20,0.8138196859590847,44.171793634299796,0.3495283018867925
19,20,2.097189751857944,11.813871222003765,0.007054673721340388
19,20,0.7779967986814281,13.124024589982504,0.006968641114982578
19,20,2.2669397732916305,100.30679181359665,0.25306461666320385
19,20,0.8752963727285853,54.81636826411216,0.11755546905410665
20,21,0.5344310251273711,14.546267378566641,0.2641509433962264
20,21,1.165509400380084,14.103915250146375,0.1411764705882353
20,21,0.4755669261260501,3.274777496375448,0.03870967741935484
20,21,0.5167311172085385,5.881887834673626,0.0163265306122449
20,21,0.413368206360716,4.640806923107181,0.020408163265306117
20,21,0.8649549815521536,9.530675278022992,0.10714285714285714
20,21,0.4068166752309281,41.631938495076376,0.3585972850678733
20,21,0.3854477349249437,48.79768423544425,0.017933390264730998
20,21,0.7377963381475972,5.201457701585593,0.04166666666666666
20,21,0.7377567522105011,5.6553620314515936,0.01951219512195122
20,21,0.2349288312797439,2.5818530645137248,0.016528925619834708
20,21,0.6653539746428847,7.101981697465674,0.07854984894259819
20,21,0.4838752852610672,8.58433574034612,0.11407766990291265
20,21,0.4502609081360629,5.938161171602308,0.05098039215686274
20,21,0.4269184679058789,3.5640999669402373,0.011976047904191616
20,21,0.5688650368112221,4.840596336631036,0.010101010101010102
20,21,0.4683622423768105,4.131980647804922,0.04145077720207254
20,21,1.0751134486582141,14.160846240504053,0.13837638376383765
21,22,0.0,1.2595021954345946,0.03389830508474576
21,22,0.09130987899416168,4.376547079692759,0.12745098039215685
21,22,0.37164967085095896,2.6126368091702896,0.0
21,22,0.14840666262401808,2.5709070504743723,0.019230769230769232
21,22,0.215113448731606,4.836333673714166,0.0
21,22,0.1514364383945466,1.5870271371399682,0.08
21,22,0.2172007517060938,2.7958153951146394,0.031007751937984492
21,22,0.07296387479249722,2.2730723916833413,0.04166666666666666
21,22,0.17244288833865193,2.97744848540796,0.03225806451612903
21,22,6.777886244667902,4.810086706575701,0.0
21,22,0.1060791737842918,2.140922607192576,0.08
21,22,1.6750901281824693,3.0683410867209235,0.0
21,22,0.2032429693761984,40.50088665177198,0.3688190808609657
21,22,0.08896117573933768,2.8860600065902835,0.0291970802919708
21,22,0.42653466693097,2.938117568953793,0.023809523809523808
21,22,0.07388642275589631,1.907126922062126,0.02247191011235955
21,22,7763.975155350707,2.5388370896938643,0.036036036036036036
21,22,0.22335076630502876,3.904612101685335,0.0125
22,23,0.2567067458781732,35.57400253281184,0.0210896309314587
22,23,0.5242974290668021,9.739579626123929,0.0
22,23,0.3806937229249255,9.75510479933052,0.0
22,23,0.6513656238261494,9.139755639235318,0.0
22,23,1.1454940007970398,9.903324082421516,0.0
22,23,0.3956233969537922,8.434910297054017,0.0
22,23,0.20595552004972908,7.434080768055207,0.0
22,23,0.5393980993547375,8.237908041530904,0.0
22,23,0.3203016184438311,3.9264522169161165,0.0
22,23,0.6580898910180404,6.038848250206724,0.0
22,23,0.5926722506651758,8.030704322573664,0.0
22,23,0.6809249679073466,9.79929004525381,0.0
22,23,0.4665290662527758,8.827711316739244,0.0
22,23,0.7446620689717343,8.86159700551116,0.0
22,23,0.4023030814742883,5.3035388554205465,0.0
22,23,6.4900710464430675,45.849385240447944,0.0
22,23,0.5236029243201331,6.672405179485144,0.0
22,23,0.14140185769669414,5.018749795589177,0.0
23,24,1.25479959905539,4.43801413092184,0.11594202898550725
23,24,0.20324426819167327,4.263969944791853,0.08839779005524863
23,24,0.23940343010605103,3.2371781065544902,0.0784313725490196
23,24,3.0351356744951503,12.558044937904208,0.13201320132013197
23,24,0.3737313744188002,6.205018486424775,0.1048951048951049
23,24,0.590384840098953,10.004745968426317,0.13170731707317074
23,24,0.5066265671595216,7.007748832574746,0.06716417910447761
23,24,0.6712981636167088,16.499054250298546,0.3381014304291287
